chunk_id,audio_id,source_path,chunk_path,start_time,end_time,duration,sample_rate,channels,bit_depth
594E0C4719E34D6A98B438C503_chunk0015,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0015.wav,112.5,127.5,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0016,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0016.wav,120.0,135.0,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0017,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0017.wav,127.5,142.5,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0018,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0018.wav,135.0,150.0,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0019,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0019.wav,142.5,157.5,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0020,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0020.wav,150.0,165.0,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0021,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0021.wav,157.5,172.5,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0022,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0022.wav,165.0,180.0,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0023,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0023.wav,172.5,187.5,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0024,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0024.wav,180.0,195.0,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0025,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0025.wav,187.5,202.5,15.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0026,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0026.wav,195.0,208.0,13.0,44100,2,16
594E0C4719E34D6A98B438C503_chunk0027,594E0C4719E34D6A98B438C503,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/2f/ea/2fea42abddd97b19f87906bfb961de9af3a5ef616339b906cae81f51b6a7541e_594E0C4719E34D6A98B438C503.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/594E0C4719E34D6A98B438C503_chunk0027.wav,202.5,208.0,5.5,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0000,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0000.wav,0.0,15.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0001,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0001.wav,7.5,22.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0002,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0002.wav,15.0,30.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0003,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0003.wav,22.5,37.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0004,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0004.wav,30.0,45.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0005,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0005.wav,37.5,52.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0006,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0006.wav,45.0,60.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0007,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0007.wav,52.5,67.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0008,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0008.wav,60.0,75.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0009,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0009.wav,67.5,82.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0010,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0010.wav,75.0,90.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0011,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0011.wav,82.5,97.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0012,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0012.wav,90.0,105.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0013,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0013.wav,97.5,112.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0014,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0014.wav,105.0,120.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0015,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0015.wav,112.5,127.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0016,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0016.wav,120.0,135.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0017,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0017.wav,127.5,142.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0018,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0018.wav,135.0,150.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0019,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0019.wav,142.5,157.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0020,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0020.wav,150.0,165.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0021,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0021.wav,157.5,172.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0022,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0022.wav,165.0,180.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0023,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0023.wav,172.5,187.5,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0024,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0024.wav,180.0,195.0,15.0,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0025,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0025.wav,187.5,202.0,14.5,44100,2,16
9C454BAFCD9A4DF7BC15CC9031_chunk0026,9C454BAFCD9A4DF7BC15CC9031,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/6a/11/6a1180f20f73f4b677189d91d596d90a2cda6d3cec7967f09837ebfc8052711e_9C454BAFCD9A4DF7BC15CC9031.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/9C454BAFCD9A4DF7BC15CC9031_chunk0026.wav,195.0,202.0,7.0,44100,2,16
448A140A77354AAC9458496B10_chunk0000,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0000.wav,0.0,15.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0001,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0001.wav,7.5,22.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0002,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0002.wav,15.0,30.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0003,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0003.wav,22.5,37.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0004,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0004.wav,30.0,45.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0005,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0005.wav,37.5,52.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0006,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0006.wav,45.0,60.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0007,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0007.wav,52.5,67.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0008,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0008.wav,60.0,75.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0009,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0009.wav,67.5,82.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0010,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0010.wav,75.0,90.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0011,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0011.wav,82.5,97.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0012,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0012.wav,90.0,105.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0013,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0013.wav,97.5,112.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0014,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0014.wav,105.0,120.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0015,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0015.wav,112.5,127.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0016,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0016.wav,120.0,135.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0017,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0017.wav,127.5,142.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0018,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0018.wav,135.0,150.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0019,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0019.wav,142.5,157.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0020,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0020.wav,150.0,165.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0021,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0021.wav,157.5,172.5,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0022,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0022.wav,165.0,180.0,15.0,44100,2,16
448A140A77354AAC9458496B10_chunk0023,448A140A77354AAC9458496B10,/Users/m.jian/music_corpus_project/data/00_raw_collect/raw_audio/cc/52/cc52420f6681ed639d93336c5f9857b4d1f3c6c35b623c57fa9ca2451957a5ed_448A140A77354AAC9458496B10.flac,/Users/m.jian/music_corpus_project/data/stage6_segments/448A140A77354AAC9458496B10_chunk0023.wav,172.5,187.5,15.0,44100,2,16
